sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,is_recid,African-American,Asian,Caucasian,Hispanic,Native American,Other,probability
0,47,0,0,5,1,0,0,0,1,0,0,0,0.3825
0,41,0,0,7,1,1,1,0,0,0,0,0,0.26216666666666666
0,30,0,0,14,0,1,1,0,0,0,0,0,0.94
0,31,1,0,2,1,1,0,0,1,0,0,0,0.9333333333333332
0,28,0,0,2,1,0,0,0,1,0,0,0,0.29725000000000007
1,31,0,0,2,0,1,1,0,0,0,0,0,0.26161904761904764
1,27,0,0,0,1,1,1,0,0,0,0,0,0.8433333333333333
0,51,0,0,2,0,0,1,0,0,0,0,0,0.5583333333333332
0,24,0,0,3,0,1,1,0,0,0,0,0,0.9890000000000001
0,26,0,0,4,0,1,1,0,0,0,0,0,0.99
0,28,0,0,6,0,1,1,0,0,0,0,0,0.8581666666666666
0,28,0,0,0,0,0,1,0,0,0,0,0,0.472063492063492
1,33,0,0,2,0,0,0,0,1,0,0,0,0.295
1,41,0,0,8,0,1,1,0,0,0,0,0,0.7206666666666667
0,35,0,0,1,0,0,1,0,0,0,0,0,0.013333333333333332
0,38,0,0,0,1,0,1,0,0,0,0,0,0.015
0,51,0,0,4,1,1,1,0,0,0,0,0,0.42
0,22,0,0,1,0,0,0,0,1,0,0,0,0.5126517926517927
0,31,0,0,0,1,0,0,0,0,0,0,1,0.305
0,35,0,0,2,0,0,1,0,0,0,0,0,0.07966666666666666
0,22,0,0,0,1,1,0,0,1,0,0,0,0.7800949605949608
0,27,1,2,11,0,0,1,0,0,0,0,0,1.0
0,51,0,0,12,0,1,1,0,0,0,0,0,0.57
0,25,0,0,4,0,1,1,0,0,0,0,0,0.9616666666666667
1,49,0,0,3,0,1,0,0,1,0,0,0,0.04
0,50,0,0,3,0,0,0,0,1,0,0,0,0.21916666666666668
0,21,0,0,1,0,0,0,0,1,0,0,0,0.21570634920634912
0,44,0,0,0,0,0,1,0,0,0,0,0,0.3633571428571429
1,23,0,0,3,0,1,1,0,0,0,0,0,0.6693333333333333
0,21,0,0,1,0,1,1,0,0,0,0,0,0.6912543360062707
0,25,0,0,0,0,1,1,0,0,0,0,0,0.0
0,26,0,0,0,1,0,1,0,0,0,0,0,0.5134653679653679
1,24,0,0,1,1,0,0,0,1,0,0,0,0.765
1,28,0,0,0,0,0,1,0,0,0,0,0,0.7749999999999997
0,21,0,0,0,1,1,0,0,0,1,0,0,0.9303333333333333
0,24,0,0,3,0,0,0,0,1,0,0,0,0.33333333333333326
0,48,0,0,6,0,0,1,0,0,0,0,0,0.4207142857142857
0,31,0,1,19,0,1,0,0,0,1,0,0,0.97
1,26,0,0,1,0,1,1,0,0,0,0,0,0.03233333333333333
0,36,0,0,9,1,0,1,0,0,0,0,0,0.4521666666666666
0,59,0,0,4,1,0,1,0,0,0,0,0,0.085
0,66,0,0,0,1,0,0,0,1,0,0,0,0.060833333333333336
1,42,0,0,1,0,1,0,0,1,0,0,0,0.3916666666666668
1,42,0,0,0,1,1,1,0,0,0,0,0,0.040999999999999995
0,44,0,0,2,0,1,0,0,0,1,0,0,0.38166666666666665
0,52,0,0,0,0,0,1,0,0,0,0,0,0.97
0,45,0,0,7,0,0,0,0,1,0,0,0,0.4733333333333333
1,27,0,0,0,0,0,1,0,0,0,0,0,0.671142857142857
1,52,0,0,0,0,0,1,0,0,0,0,0,0.07
0,51,0,0,1,0,0,0,0,0,1,0,0,0.05
1,26,0,1,4,0,0,1,0,0,0,0,0,0.82
0,31,0,0,9,0,1,1,0,0,0,0,0,0.4
0,39,0,0,5,0,1,1,0,0,0,0,0,0.16571428571428573
0,21,0,0,0,0,1,0,0,0,1,0,0,0.3555833333333333
0,21,1,0,1,0,0,0,0,0,0,0,1,0.6588333333333333
0,39,0,0,0,1,1,1,0,0,0,0,0,0.01
0,29,0,1,13,0,1,1,0,0,0,0,0,0.79
0,62,0,0,0,0,0,0,0,1,0,0,0,0.01
0,29,0,0,1,1,1,1,0,0,0,0,0,0.6078809523809523
0,28,0,0,0,1,0,0,0,1,0,0,0,0.04352380952380952
0,26,0,0,10,0,1,0,0,1,0,0,0,0.58
0,28,0,0,0,1,0,0,0,0,0,0,1,0.33333333333333337
0,20,0,0,0,0,0,0,0,1,0,0,0,0.5016702741702743
1,22,0,0,1,0,1,1,0,0,0,0,0,0.08366666666666667
1,46,0,0,0,1,0,0,0,1,0,0,0,0.68
0,28,0,0,12,1,1,1,0,0,0,0,0,0.98
0,38,0,0,8,1,1,1,0,0,0,0,0,0.493452380952381
0,41,0,0,1,1,0,1,0,0,0,0,0,0.15933333333333333
0,26,0,0,1,0,0,1,0,0,0,0,0,0.6226666666666667
0,30,0,0,5,1,1,0,0,0,0,0,1,0.94
0,26,0,0,2,0,1,0,0,1,0,0,0,0.266015873015873
0,32,0,0,5,0,1,0,0,1,0,0,0,0.95
1,21,0,0,2,1,0,1,0,0,0,0,0,0.7725
0,53,0,0,13,0,0,1,0,0,0,0,0,0.42
1,55,0,0,2,0,0,0,0,1,0,0,0,0.134
0,30,0,0,3,0,1,0,0,1,0,0,0,0.04
0,34,0,0,5,0,1,1,0,0,0,0,0,0.6508333333333333
0,22,1,0,2,0,0,0,0,1,0,0,0,0.9534999999999999
0,28,0,0,0,0,0,0,0,1,0,0,0,0.6311507936507936
0,31,0,0,6,1,1,1,0,0,0,0,0,0.9266666666666667
1,22,0,0,0,1,1,1,0,0,0,0,0,0.10794444444444445
1,36,0,0,1,1,0,1,0,0,0,0,0,0.055
0,26,0,0,7,0,1,0,0,1,0,0,0,0.2
0,25,0,0,0,0,1,1,0,0,0,0,0,0.0
0,25,0,0,0,0,0,1,0,0,0,0,0,0.0
1,25,0,0,0,1,0,1,0,0,0,0,0,0.05866666666666667
0,31,0,0,19,0,1,1,0,0,0,0,0,0.99
1,24,0,0,0,1,0,0,0,1,0,0,0,0.0
0,45,0,0,13,0,1,1,0,0,0,0,0,0.98
0,23,0,0,0,0,1,0,0,1,0,0,0,0.2835919244154537
0,35,0,0,2,0,0,1,0,0,0,0,0,0.07966666666666666
0,23,0,0,0,0,0,1,0,0,0,0,0,0.12083261183261178
1,34,0,0,5,0,0,0,0,0,1,0,0,0.62
0,30,0,0,0,1,0,0,0,1,0,0,0,0.0325
0,39,0,0,1,0,0,0,0,1,0,0,0,0.20161904761904761
0,27,0,0,2,0,1,1,0,0,0,0,0,0.5243857808857809
0,22,0,0,0,0,1,0,0,0,1,0,0,0.7721501670843778
0,30,0,0,1,1,0,0,0,0,1,0,0,0.3277777777777778
0,53,0,0,18,1,1,1,0,0,0,0,0,0.6
0,38,1,0,8,1,0,1,0,0,0,0,0,0.6438333333333333
0,28,0,0,9,0,1,0,1,0,0,0,0,0.8266666666666667
0,21,0,0,5,1,1,1,0,0,0,0,0,0.6669444444444445
0,56,0,0,0,1,1,0,0,1,0,0,0,0.04566666666666666
0,37,0,0,8,0,1,0,0,0,1,0,0,0.775
0,27,0,0,0,1,1,1,0,0,0,0,0,0.31088672438672427
0,32,0,0,0,1,0,1,0,0,0,0,0,0.0
1,23,0,0,0,1,0,1,0,0,0,0,0,0.04
0,66,0,0,5,1,1,1,0,0,0,0,0,0.14
0,70,0,0,11,0,1,0,0,1,0,0,0,0.42
1,21,0,0,2,0,1,1,0,0,0,0,0,0.3263636363636364
0,50,0,0,0,1,0,0,0,1,0,0,0,0.1025
0,30,0,0,4,1,1,1,0,0,0,0,0,0.41166666666666674
0,44,0,0,2,0,1,0,0,1,0,0,0,0.2719126984126984
0,30,0,0,6,0,1,1,0,0,0,0,0,1.0
0,26,0,0,0,1,0,0,0,1,0,0,0,0.34323987123987115
1,56,0,0,1,0,0,0,0,1,0,0,0,0.02
0,47,0,0,7,0,1,1,0,0,0,0,0,0.8813333333333334
1,29,0,0,0,0,0,1,0,0,0,0,0,0.6437777777777777
1,54,0,0,6,0,0,1,0,0,0,0,0,0.11
0,21,0,0,1,0,1,1,0,0,0,0,0,0.6912543360062707
0,22,0,0,2,0,1,1,0,0,0,0,0,0.9744563492063492
0,24,0,0,1,0,1,1,0,0,0,0,0,0.7471883394383392
0,22,0,0,0,1,1,0,0,1,0,0,0,0.7800949605949608
0,24,0,0,1,0,0,0,0,1,0,0,0,0.015
0,34,0,0,1,0,0,0,0,1,0,0,0,0.008
0,44,0,0,12,0,0,1,0,0,0,0,0,0.98
0,26,0,1,14,0,1,1,0,0,0,0,0,0.88
0,21,0,0,1,1,0,1,0,0,0,0,0,0.30454212454212454
0,38,0,0,0,1,0,0,0,0,1,0,0,0.24
0,49,0,0,2,0,1,0,0,1,0,0,0,0.23550000000000004
0,20,0,0,2,0,1,1,0,0,0,0,0,0.99225
0,30,0,0,2,0,1,1,0,0,0,0,0,0.526892857142857
0,62,0,0,8,0,0,1,0,0,0,0,0,0.47
0,32,0,0,1,0,1,0,0,1,0,0,0,0.305
1,42,0,0,1,0,0,1,0,0,0,0,0,0.165
0,34,0,0,1,0,1,0,0,0,1,0,0,0.055
1,40,0,0,4,1,0,1,0,0,0,0,0,0.36
0,36,0,0,7,0,1,1,0,0,0,0,0,0.27
0,59,0,0,3,1,1,0,0,1,0,0,0,0.23
1,30,0,0,3,0,0,1,0,0,0,0,0,0.19450000000000003
0,31,0,0,9,0,1,1,0,0,0,0,0,0.4
0,21,0,0,1,0,1,1,0,0,0,0,0,0.6912543360062707
0,33,0,0,8,0,0,1,0,0,0,0,0,0.825
0,28,0,0,1,0,1,0,0,1,0,0,0,0.31647619047619047
0,20,0,0,0,0,1,0,0,0,0,0,1,0.9263174603174603
0,56,0,0,1,0,0,0,0,1,0,0,0,0.490452380952381
0,42,0,0,33,0,1,1,0,0,0,0,0,0.82
1,39,0,0,3,1,0,1,0,0,0,0,0,0.19666666666666666
0,26,0,0,0,0,0,0,0,1,0,0,0,0.17647438672438664
0,55,0,0,3,0,1,0,0,1,0,0,0,0.35416666666666663
0,23,0,0,2,1,1,1,0,0,0,0,0,0.7001547619047618
1,34,0,0,2,0,0,0,0,1,0,0,0,0.285
0,29,0,0,0,1,0,1,0,0,0,0,0,0.33324972249972235
1,27,0,0,0,1,1,0,0,1,0,0,0,0.66
0,56,0,0,0,0,0,1,0,0,0,0,0,0.8109999999999999
0,31,0,0,1,0,1,0,0,1,0,0,0,0.9620000000000001
0,62,0,0,3,1,1,1,0,0,0,0,0,0.021
0,24,0,0,0,0,0,1,0,0,0,0,0,0.32248195432018945
0,51,0,0,6,1,1,0,0,1,0,0,0,0.32
0,27,0,0,6,0,1,1,0,0,0,0,0,0.9525
1,31,0,0,9,0,1,0,0,1,0,0,0,0.799904761904762
0,33,0,0,3,1,1,1,0,0,0,0,0,0.493
0,40,0,1,24,1,1,1,0,0,0,0,0,0.58
1,38,0,0,0,1,0,1,0,0,0,0,0,0.0
0,57,0,0,0,0,0,0,0,1,0,0,0,0.016
0,28,0,0,2,0,0,1,0,0,0,0,0,0.945288961038961
1,74,0,0,0,1,0,0,0,1,0,0,0,0.04
0,59,0,0,13,0,1,1,0,0,0,0,0,0.86
0,29,0,0,2,1,0,1,0,0,0,0,0,0.4957857142857143
0,20,0,0,0,0,1,1,0,0,0,0,0,0.6030236549226486
0,24,0,0,1,1,0,1,0,0,0,0,0,0.7816663475413473
1,37,0,0,0,0,0,1,0,0,0,0,0,0.075
0,31,0,0,6,0,0,1,0,0,0,0,0,0.98
1,41,0,0,0,1,0,1,0,0,0,0,0,0.046
0,30,0,0,11,0,1,1,0,0,0,0,0,1.0
0,20,0,0,0,0,1,1,0,0,0,0,0,0.6030236549226486
1,22,0,0,0,0,0,0,0,0,0,0,1,0.2810555555555556
0,24,2,1,3,1,1,1,0,0,0,0,0,0.5991666666666667
0,60,0,0,1,0,0,0,0,0,1,0,0,0.13
1,34,0,0,12,0,1,0,0,1,0,0,0,0.5991666666666666
0,54,0,0,7,0,0,0,0,1,0,0,0,0.435
1,46,0,0,0,1,0,0,0,1,0,0,0,0.68
0,37,0,0,0,0,0,1,0,0,0,0,0,0.06983333333333333
1,26,0,0,0,0,0,0,0,1,0,0,0,0.5584365079365079
0,21,0,0,0,0,0,1,0,0,0,0,0,0.7243521352252899
0,40,0,0,8,0,1,0,0,1,0,0,0,0.3990000000000001
1,47,0,0,28,0,1,0,0,1,0,0,0,0.65
0,37,0,0,8,0,0,1,0,0,0,0,0,0.30583333333333335
0,21,0,0,2,0,1,0,0,0,1,0,0,0.7879999999999999
0,45,0,0,1,1,0,0,0,1,0,0,0,0.07833333333333334
0,24,0,0,5,0,1,1,0,0,0,0,0,1.0
1,32,0,0,0,0,1,0,0,1,0,0,0,0.1575
0,32,0,0,17,0,1,1,0,0,0,0,0,0.97
0,41,0,0,11,0,1,0,0,1,0,0,0,0.54
0,29,0,0,0,0,0,0,0,1,0,0,0,0.2422460317460317
0,22,0,0,0,0,0,1,0,0,0,0,0,0.5893349689804467
1,29,0,0,0,0,0,0,0,0,0,0,1,0.5286666666666666
1,41,0,0,2,0,0,0,0,0,0,0,1,0.14833333333333332
0,31,0,0,15,0,0,1,0,0,0,0,0,0.97
1,31,0,0,0,0,0,1,0,0,0,0,0,0.44366666666666665
1,40,0,0,0,0,0,0,0,1,0,0,0,0.6175
0,31,0,0,10,0,1,1,0,0,0,0,0,0.95
0,22,0,0,3,0,0,1,0,0,0,0,0,0.8036944444444439
0,45,0,0,0,1,0,0,0,0,1,0,0,0.026666666666666665
1,24,0,0,0,1,0,1,0,0,0,0,0,0.945
0,50,0,0,0,0,0,0,0,1,0,0,0,0.42583333333333345
0,33,0,0,14,0,1,1,0,0,0,0,0,0.4
0,26,0,0,9,0,1,1,0,0,0,0,0,0.98
0,50,0,0,0,1,0,1,0,0,0,0,0,0.7124285714285716
0,23,0,0,2,0,1,1,0,0,0,0,0,0.8156944444444444
0,28,0,1,8,0,1,1,0,0,0,0,0,0.7933333333333334
0,26,0,0,4,1,0,1,0,0,0,0,0,0.7817222222222224
0,28,0,0,2,1,1,0,0,1,0,0,0,0.29725000000000007
0,47,0,0,4,0,1,1,0,0,0,0,0,0.12
0,33,0,0,3,0,1,1,0,0,0,0,0,0.8373333333333332
1,50,0,0,1,0,0,0,0,0,1,0,0,0.08
0,40,0,0,3,0,0,1,0,0,0,0,0,0.19857142857142857
0,25,0,0,4,0,1,1,0,0,0,0,0,0.9616666666666667
0,25,0,0,0,0,1,0,0,0,1,0,0,0.10066666666666667
0,33,0,0,1,1,0,0,0,1,0,0,0,0.11
0,29,0,0,3,0,1,0,0,1,0,0,0,0.04
0,47,0,0,1,1,0,1,0,0,0,0,0,0.2721904761904762
0,25,0,1,8,0,0,1,0,0,0,0,0,0.435
0,39,0,0,2,0,0,0,0,1,0,0,0,0.22202380952380948
0,26,0,0,0,0,0,1,0,0,0,0,0,0.5107337662337662
0,68,0,0,1,0,0,1,0,0,0,0,0,0.02
0,43,0,0,1,0,0,0,0,1,0,0,0,0.176
0,52,1,0,9,1,1,1,0,0,0,0,0,0.89
0,23,0,1,1,1,0,1,0,0,0,0,0,0.9103333333333332
0,56,0,0,1,0,0,1,0,0,0,0,0,0.08800000000000001
0,24,0,0,0,1,0,0,0,0,0,0,1,0.5916190476190475
1,42,0,0,0,1,1,1,0,0,0,0,0,0.040999999999999995
0,23,0,0,2,0,1,0,0,1,0,0,0,0.44966666666666677
1,21,0,0,1,0,0,1,0,0,0,0,0,0.45214385614385605
0,53,0,0,0,0,0,0,0,1,0,0,0,0.04
1,26,0,0,3,1,0,0,0,1,0,0,0,0.3925
0,58,0,0,5,0,1,0,0,1,0,0,0,0.42100000000000004
0,27,0,0,3,0,0,1,0,0,0,0,0,0.9875
0,35,0,0,3,1,1,0,0,1,0,0,0,0.6033333333333334
0,21,0,0,1,1,0,1,0,0,0,0,0,0.30454212454212454
0,49,0,0,1,0,1,1,0,0,0,0,0,0.185
0,32,0,0,1,1,0,1,0,0,0,0,0,0.12622222222222224
0,39,0,0,17,0,1,0,0,1,0,0,0,0.2825
0,37,0,0,4,0,1,0,0,1,0,0,0,0.4866666666666667
0,36,0,0,4,0,0,1,0,0,0,0,0,0.1325
0,37,0,1,4,0,1,0,0,0,1,0,0,0.49333333333333335
1,49,0,0,1,1,0,0,0,1,0,0,0,0.4225
0,21,0,0,2,0,1,1,0,0,0,0,0,0.9638105228105228
0,30,0,0,3,0,0,1,0,0,0,0,0,0.9327777777777778
0,67,0,0,3,0,0,1,0,0,0,0,0,0.06
0,49,0,0,5,0,1,0,0,1,0,0,0,0.5293333333333333
0,23,0,0,2,0,1,1,0,0,0,0,0,0.8156944444444444
0,28,0,0,6,1,1,1,0,0,0,0,0,0.97
0,47,0,0,0,1,0,0,0,1,0,0,0,0.17402128427128427
0,20,1,1,2,0,1,1,0,0,0,0,0,0.6458333333333335
0,21,0,0,5,0,1,0,0,1,0,0,0,0.985
0,22,0,0,2,0,1,1,0,0,0,0,0,0.9744563492063492
0,35,0,0,1,0,0,1,0,0,0,0,0,0.013333333333333332
0,31,0,1,4,0,1,0,0,1,0,0,0,0.7036666666666666
0,21,0,0,0,0,1,0,0,1,0,0,0,1.0
0,33,0,0,2,1,0,1,0,0,0,0,0,0.04
0,21,0,0,1,0,1,1,0,0,0,0,0,0.6912543360062707
0,27,0,0,12,0,1,1,0,0,0,0,0,0.99
0,25,0,1,21,0,1,1,0,0,0,0,0,0.96
1,31,0,0,0,0,1,1,0,0,0,0,0,0.44366666666666665
1,56,0,0,2,1,1,0,0,0,1,0,0,0.01
0,40,0,0,8,0,1,0,0,0,0,0,1,0.4025000000000001
0,39,0,0,3,0,0,0,0,1,0,0,0,0.61
1,37,0,0,3,0,0,1,0,0,0,0,0,0.7725
1,31,0,0,14,0,0,0,0,1,0,0,0,0.6492857142857145
0,20,0,0,0,1,0,0,0,0,0,0,1,0.5382738095238095
1,43,0,0,0,1,0,1,0,0,0,0,0,0.015
0,21,0,0,2,0,1,1,0,0,0,0,0,0.9638105228105228
0,31,0,0,17,0,1,0,0,1,0,0,0,0.8033333333333332
0,23,0,0,2,1,1,1,0,0,0,0,0,0.7001547619047618
0,26,0,0,7,0,1,0,0,1,0,0,0,0.2
0,32,0,0,14,0,1,1,0,0,0,0,0,0.67
1,31,0,0,0,0,0,1,0,0,0,0,0,0.44366666666666665
0,26,2,1,8,1,1,1,0,0,0,0,0,0.71
0,26,0,0,0,0,0,0,0,0,1,0,0,0.01
0,30,0,0,0,0,0,0,0,0,1,0,0,0.01
0,66,0,0,1,0,1,0,0,1,0,0,0,0.19
0,20,0,2,3,1,1,0,0,0,0,0,1,0.83
0,51,0,0,17,0,1,1,0,0,0,0,0,0.73
0,40,0,0,13,0,0,1,0,0,0,0,0,0.9833333333333333
0,22,0,0,1,0,0,0,0,0,0,0,1,0.591
0,24,0,0,0,0,1,1,0,0,0,0,0,0.32248195432018945
0,30,0,0,10,0,1,0,0,1,0,0,0,0.93
1,36,0,0,3,0,0,0,0,1,0,0,0,0.4633333333333334
0,48,1,0,25,0,1,1,0,0,0,0,0,0.92
0,34,0,0,0,0,0,0,0,1,0,0,0,0.6421944444444443
0,59,0,0,2,0,0,0,0,1,0,0,0,0.21
0,20,0,0,0,0,0,1,0,0,0,0,0,0.6030236549226486
0,27,1,0,2,0,1,1,0,0,0,0,0,0.8665811688311686
0,50,0,0,0,0,1,0,0,0,0,0,1,0.105
0,25,0,0,6,1,1,1,0,0,0,0,0,0.6253253968253967
1,48,0,0,0,0,1,1,0,0,0,0,0,0.1
0,33,0,0,0,1,1,0,0,1,0,0,0,0.6261904761904762
0,37,0,0,16,0,1,1,0,0,0,0,0,0.72
0,42,0,0,1,1,0,0,0,0,0,0,1,0.157
1,24,0,0,0,0,0,0,0,1,0,0,0,0.03
0,23,0,0,1,0,1,1,0,0,0,0,0,0.48953122531063736
0,44,2,0,19,1,1,1,0,0,0,0,0,0.56
0,37,0,0,20,0,1,1,0,0,0,0,0,0.79
0,44,0,0,0,1,0,0,0,1,0,0,0,0.664452380952381
0,36,0,0,0,1,0,0,0,1,0,0,0,0.3598333333333333
0,46,0,0,1,0,0,0,0,1,0,0,0,0.5016666666666666
0,37,0,0,7,0,0,1,0,0,0,0,0,0.5026666666666667
0,21,1,0,1,0,0,1,0,0,0,0,0,0.9803977272727272
0,25,0,0,2,0,0,1,0,0,0,0,0,0.23918650793650786
0,27,0,0,2,0,0,1,0,0,0,0,0,0.5243857808857809
0,34,2,0,8,0,1,1,0,0,0,0,0,0.67
0,22,0,0,0,1,0,0,0,1,0,0,0,0.7800949605949608
0,27,0,0,1,0,0,0,0,0,0,0,1,0.9179999999999999
1,30,0,0,9,0,1,0,0,1,0,0,0,0.8533571428571429
0,67,0,0,0,1,1,0,0,0,1,0,0,0.05
0,35,0,0,16,0,1,1,0,0,0,0,0,0.74
0,49,0,0,0,0,0,0,0,1,0,0,0,0.026666666666666665
0,32,0,0,4,0,0,1,0,0,0,0,0,1.0
0,30,0,0,9,0,1,1,0,0,0,0,0,0.92
0,24,0,0,3,0,1,0,0,1,0,0,0,0.33333333333333326
1,42,0,0,0,0,1,0,0,1,0,0,0,0.5058333333333332
0,24,0,0,2,0,1,0,0,1,0,0,0,0.6268214285714285
0,27,0,0,3,1,0,1,0,0,0,0,0,0.9259999999999999
0,34,3,0,8,0,0,1,0,0,0,0,0,0.68
0,24,0,0,4,1,0,0,0,1,0,0,0,0.956
0,24,0,0,0,0,0,1,0,0,0,0,0,0.32248195432018945
0,55,0,0,1,0,0,1,0,0,0,0,0,0.036000000000000004
0,42,0,0,1,0,0,1,0,0,0,0,0,0.0
0,25,0,0,0,1,0,0,0,1,0,0,0,0.05878571428571429
0,62,0,0,2,0,0,0,0,1,0,0,0,0.08
1,23,0,3,7,1,1,0,0,0,1,0,0,0.63
1,60,0,0,9,0,1,0,0,1,0,0,0,0.17
0,70,0,0,0,1,0,1,0,0,0,0,0,0.11
0,53,0,0,3,1,0,1,0,0,0,0,0,0.7329166666666665
1,24,0,0,1,0,0,1,0,0,0,0,0,0.2623863636363636
1,39,0,0,3,0,1,1,0,0,0,0,0,0.6898333333333332
0,32,0,0,4,0,0,1,0,0,0,0,0,1.0
0,53,0,0,0,1,0,0,0,1,0,0,0,0.015
0,26,0,0,1,0,0,1,0,0,0,0,0,0.6226666666666667
0,54,0,0,0,1,0,0,0,0,0,0,1,0.14
1,39,0,0,0,1,0,0,0,1,0,0,0,0.01
1,23,0,0,0,0,1,1,0,0,0,0,0,0.774154761904762
0,35,0,0,0,0,0,1,0,0,0,0,0,0.2458968253968254
0,53,0,0,20,0,0,1,0,0,0,0,0,0.37
1,49,0,0,6,0,0,0,0,1,0,0,0,0.45
0,66,0,0,0,1,0,0,0,1,0,0,0,0.060833333333333336
0,31,0,0,0,0,0,0,0,0,0,0,1,0.145
1,24,0,0,2,0,1,0,0,0,0,0,1,0.335
0,41,0,0,0,0,1,0,0,1,0,0,0,0.37190476190476196
0,22,0,0,1,0,1,1,0,0,0,0,0,0.6961177123530067
1,22,0,0,1,1,0,0,0,1,0,0,0,0.07
0,26,0,0,2,0,1,0,0,1,0,0,0,0.266015873015873
1,33,0,0,3,0,1,0,0,1,0,0,0,0.5315
0,36,0,0,6,1,0,1,0,0,0,0,0,0.4701666666666667
0,27,0,0,5,1,1,1,0,0,0,0,0,0.6433174603174604
0,26,0,0,1,0,0,1,0,0,0,0,0,0.6226666666666667
0,21,0,0,1,0,0,0,0,1,0,0,0,0.21570634920634912
0,24,0,0,1,1,0,1,0,0,0,0,0,0.7816663475413473
0,40,0,0,0,1,0,0,0,0,0,0,1,0.35445238095238096
1,25,0,0,5,1,1,1,0,0,0,0,0,0.254
1,27,0,0,0,1,0,1,0,0,0,0,0,0.8433333333333333
0,25,0,0,4,1,1,1,0,0,0,0,0,0.7677777777777777
0,32,0,0,0,1,0,0,0,0,0,0,1,0.7325
0,43,1,0,8,0,1,1,0,0,0,0,0,0.86
0,59,0,0,8,0,1,1,0,0,0,0,0,0.31
1,52,0,0,0,0,1,1,0,0,0,0,0,0.07
0,22,0,1,1,0,0,1,0,0,0,0,0,0.571017094017094
0,34,0,0,12,0,1,1,0,0,0,0,0,0.92
0,28,0,0,4,0,0,1,0,0,0,0,0,1.0
0,29,0,0,0,0,0,1,0,0,0,0,0,0.16474783549783548
0,35,0,0,0,1,0,0,0,1,0,0,0,0.46561904761904754
0,48,0,0,9,0,0,0,0,1,0,0,0,0.6533333333333333
0,29,0,0,0,1,0,1,0,0,0,0,0,0.33324972249972235
0,33,0,0,0,0,0,1,0,0,0,0,0,0.6526944444444444
0,33,0,0,7,1,1,1,0,0,0,0,0,0.84
0,36,0,0,0,1,0,0,0,0,1,0,0,0.0875
0,30,0,0,7,0,1,1,0,0,0,0,0,0.9658333333333333
0,31,0,0,3,0,0,0,0,0,1,0,0,0.17816666666666667
0,25,0,0,0,0,1,0,0,1,0,0,0,0.2671031746031745
0,23,0,0,0,0,0,1,0,0,0,0,0,0.12083261183261178
0,41,0,0,19,0,1,0,0,0,1,0,0,0.89
0,27,0,0,2,0,0,0,0,1,0,0,0,0.7350317460317458
1,23,0,0,0,0,0,1,0,0,0,0,0,0.774154761904762
0,19,0,0,3,0,1,1,0,0,0,0,0,0.9841666666666667
0,25,0,0,0,0,0,1,0,0,0,0,0,0.0
0,57,0,0,3,0,0,1,0,0,0,0,0,0.14
0,58,0,0,1,0,0,0,0,1,0,0,0,0.7641666666666665
0,27,0,0,0,0,1,1,0,0,0,0,0,0.48219444444444437
0,35,0,0,10,1,1,1,0,0,0,0,0,0.6741666666666666
0,22,0,0,0,1,1,1,0,0,0,0,0,0.22524437988911664
0,25,0,0,7,0,1,1,0,0,0,0,0,0.924952380952381
0,25,0,0,6,1,1,1,0,0,0,0,0,0.6253253968253967
0,44,0,0,3,1,0,1,0,0,0,0,0,0.6853333333333333
0,29,0,0,5,0,0,0,0,1,0,0,0,0.43
0,39,0,0,2,1,0,1,0,0,0,0,0,0.16766666666666666
0,27,0,0,6,0,1,0,0,0,0,0,1,0.8458333333333333
0,35,0,1,12,0,0,0,0,0,1,0,0,0.755
0,42,0,0,7,0,1,1,0,0,0,0,0,0.205
0,41,2,0,14,1,1,1,0,0,0,0,0,0.73
0,44,0,0,1,0,0,0,0,1,0,0,0,0.06849999999999999
0,29,0,0,5,0,0,1,0,0,0,0,0,0.99
0,23,0,0,0,0,1,0,0,0,1,0,0,0.3018571428571429
0,36,0,0,1,0,1,0,0,0,1,0,0,0.11685714285714285
0,29,0,0,0,0,0,1,0,0,0,0,0,0.16474783549783548
0,28,0,0,2,0,1,1,0,0,0,0,0,0.945288961038961
0,37,0,0,8,0,1,0,0,1,0,0,0,0.25116666666666665
0,52,0,0,0,1,1,1,0,0,0,0,0,0.6051666666666667
0,30,0,0,0,1,1,0,0,1,0,0,0,0.0325
0,28,0,0,0,0,1,1,0,0,0,0,0,0.472063492063492
0,39,0,0,2,0,0,0,0,1,0,0,0,0.22202380952380948
0,23,0,0,4,0,1,1,0,0,0,0,0,0.9825
0,43,0,0,2,0,0,1,0,0,0,0,0,0.051666666666666666
0,32,0,0,8,0,1,1,0,0,0,0,0,0.39833333333333326
0,28,0,0,9,0,1,1,0,0,0,0,0,0.9683333333333334
0,62,0,0,0,1,0,1,0,0,0,0,0,0.17
0,35,0,0,9,0,0,1,0,0,0,0,0,0.2115
0,20,0,0,1,1,1,1,0,0,0,0,0,0.91
0,50,0,0,0,1,0,1,0,0,0,0,0,0.7124285714285716
0,23,0,0,0,1,0,1,0,0,0,0,0,0.3263095238095237
0,51,0,0,0,1,0,1,0,0,0,0,0,0.8
0,60,0,0,2,0,0,1,0,0,0,0,0,0.19083333333333333
0,32,0,0,3,0,0,0,0,1,0,0,0,0.9133333333333333
0,27,0,0,2,1,0,0,0,0,1,0,0,0.8683333333333333
