Race,Sex,Education,Age,Num. People,log-income,Metro,OWNER,probability
White,Male,Bachelors or Greater,67,3,4.845098040014257,Metro,1.0,0.7628038
White,Female,Bachelors or Greater,76,1,4.544068044350276,Metro,1.0,0.6801793
White,Male,Bachelors or Greater,60,3,5.071882007306125,Metro,1.0,0.75797164
White,Female,Bachelors or Greater,35,3,4.681241237375588,Metro,1.0,0.3798177
White,Female,Bachelors or Greater,31,2,5.225309281725863,Metro,1.0,0.61062104
Black,Female,Less than College ,31,1,4.477121254719663,Metro,0.0,0.27954045
White,Male,Bachelors or Greater,76,3,4.778151250383644,Metro,1.0,0.6805277
White,Male,Bachelors or Greater,65,1,4.361727836017593,Metro,1.0,0.52902126
White,Male,Less than College ,68,2,4.710117365111817,Urban,1.0,0.7541836
White,Female,Less than College ,59,1,4.342422680822207,Metro,1.0,0.54347146
White,Female,Less than College ,45,3,4.4031205211758175,Metro,0.0,0.43873945
White,Female,Less than College ,33,2,4.447158031342219,Metro,0.0,0.38176504
White,Male,Bachelors or Greater,58,3,4.812913356642856,Metro,0.0,0.60267663
Black,Male,Less than College ,57,2,4.8750612633917,Metro,0.0,0.6212
White,Male,Less than College ,67,2,4.999565488225982,Metro,1.0,0.77211314
Black,Male,Bachelors or Greater,51,2,4.698970004336019,Metro,0.0,0.49759787
White,Male,Less than College ,65,3,4.846460825129332,Urban,1.0,0.7933186
White,Male,Less than College ,33,6,4.698970004336019,Metro,0.0,0.39822835
White,Female,Less than College ,35,8,4.903089986991944,Metro,1.0,0.6252386
White,Female,Bachelors or Greater,56,2,4.970811610872517,Metro,1.0,0.7275388
Black,Male,Less than College ,54,4,5.113609151073028,Metro,1.0,0.63197744
White,Female,Bachelors or Greater,46,3,4.944482672150168,Metro,0.0,0.67491645
White,Male,Bachelors or Greater,47,1,4.880813592280791,Metro,0.0,0.6043607
White,Male,Less than College ,57,1,4.551449997972875,Metro,1.0,0.62435794
Black,Female,Less than College ,61,1,4.9148718175400505,Metro,0.0,0.45168442
Black,Female,Bachelors or Greater,44,1,5.012837224705172,Metro,0.0,0.45850268
Black,Female,Less than College ,45,3,5.043401578910881,Metro,1.0,0.57516444
White,Male,Bachelors or Greater,58,1,5.590172831596314,Metro,1.0,0.64020926
Black,Female,Less than College ,30,1,4.049218022670182,Metro,0.0,0.2554417
White,Female,Less than College ,73,1,4.904174368284163,Metro,1.0,0.73097456
White,Male,Less than College ,35,3,4.512016969496127,Metro,0.0,0.4773391
White,Female,Bachelors or Greater,61,2,4.657055852857104,Metro,1.0,0.68420434
Black,Female,Less than College ,75,1,4.079181246047625,Metro,1.0,0.49134013
Black,Male,Less than College ,72,2,4.880813592280791,Metro,1.0,0.6506271
White,Female,Less than College ,67,1,4.732393759822968,Metro,1.0,0.6173363
White,Female,Bachelors or Greater,62,1,4.903089986991944,Metro,0.0,0.67801607
White,Male,Less than College ,40,5,4.903089986991944,Metro,1.0,0.64090973
White,Female,Less than College ,39,1,4.713910354128956,Metro,1.0,0.51139486
Black,Female,Bachelors or Greater,52,2,4.209515014542631,Metro,0.0,0.3871511
White,Male,Less than College ,40,1,4.079181246047625,Metro,1.0,0.47048968
White,Male,Bachelors or Greater,45,3,5.049218022670182,Metro,1.0,0.73476547
White,Male,Less than College ,49,3,4.986771734266245,Urban,1.0,0.6535313
White,Male,Bachelors or Greater,65,2,5.290034611362518,Metro,1.0,0.7850449
White,Female,Less than College ,57,2,4.973127853599698,Metro,1.0,0.58839655
White,Male,Bachelors or Greater,70,3,5.086359830674748,Metro,1.0,0.7573462
White,Female,Bachelors or Greater,63,1,4.380211241711606,Metro,1.0,0.6218266
White,Male,Bachelors or Greater,74,1,4.57978359661681,Metro,1.0,0.70355856
White,Female,Less than College ,59,1,4.6020599913279625,Metro,0.0,0.55683917
White,Male,Less than College ,66,3,4.790988475088816,Metro,0.0,0.73233443
White,Male,Bachelors or Greater,42,5,5.041392685158225,Metro,1.0,0.7310663
White,Male,Bachelors or Greater,85,1,4.201397124320452,Metro,1.0,0.5838673
White,Male,Bachelors or Greater,61,2,4.944482672150168,Metro,0.0,0.6721221
White,Male,Less than College ,61,1,5.498310553789601,Metro,1.0,0.7200796
White,Female,Less than College ,58,3,4.901458321396112,Metro,1.0,0.7186079
Black,Male,Less than College ,30,4,5.1476763242410986,Metro,1.0,0.58830255
White,Male,Bachelors or Greater,53,1,5.146128035678238,Metro,1.0,0.6586598
White,Male,Bachelors or Greater,80,4,4.786751422145561,Metro,1.0,0.7178979
White,Male,Less than College ,62,2,4.653212513775344,Metro,0.0,0.35067376
White,Female,Less than College ,58,2,4.740362689494244,Metro,1.0,0.7640671
White,Male,Less than College ,37,4,4.986771734266245,Urban,1.0,0.70314693
White,Male,Bachelors or Greater,48,2,5.130333768495007,Metro,1.0,0.7350385
Black,Female,Less than College ,23,3,4.763427993562937,Metro,0.0,0.26991293
White,Male,Less than College ,66,2,5.1144108023978365,Metro,1.0,0.7157963
Black,Female,Less than College ,79,1,4.230448921378274,Metro,0.0,0.3704956
White,Female,Bachelors or Greater,63,1,4.8567288903828825,Metro,1.0,0.6886796
White,Male,Less than College ,53,2,4.3979400086720375,Metro,0.0,0.3603861
White,Female,Bachelors or Greater,30,1,5.589949601325708,Metro,1.0,0.4303193
White,Male,Less than College ,54,3,5.600972895686748,Metro,1.0,0.795627
White,Female,Bachelors or Greater,60,2,4.743509764728429,Metro,1.0,0.7183488
White,Male,Bachelors or Greater,72,2,4.813580988568192,Metro,1.0,0.7319149
White,Male,Less than College ,61,3,4.813580988568192,Metro,1.0,0.70403534
White,Male,Less than College ,63,4,5.08278537031645,Metro,1.0,0.77396137
White,Male,Less than College ,70,2,4.477121254719663,Metro,1.0,0.74392575
White,Female,Bachelors or Greater,42,3,4.8750612633917,Urban,1.0,0.6496876
White,Male,Bachelors or Greater,45,5,5.334453751150931,Metro,1.0,0.7867781
Black,Male,Less than College ,44,4,5.23401081758718,Metro,1.0,0.55547434
White,Male,Bachelors or Greater,55,1,4.934498451243568,Metro,1.0,0.6701901
White,Male,Less than College ,24,1,4.301029995663981,Metro,1.0,0.21896367
White,Male,Bachelors or Greater,45,4,5.210853365314893,Metro,1.0,0.6797643
White,Female,Less than College ,62,2,5.123851640967086,Metro,1.0,0.7226611
White,Female,Less than College ,66,1,4.309630167425898,Urban,1.0,0.64301145
White,Female,Less than College ,53,3,4.658964842664435,Metro,0.0,0.54440063
White,Female,Less than College ,19,2,4.447158031342219,Metro,0.0,0.24061616
White,Male,Bachelors or Greater,41,5,5.0,Metro,1.0,0.7020571
White,Male,Less than College ,40,2,4.683947130751513,Metro,1.0,0.44743937
White,Male,Bachelors or Greater,68,2,5.079181246047625,Metro,1.0,0.7573601
Black,Female,Less than College ,73,2,5.124178055474675,Metro,1.0,0.6892272
White,Female,Less than College ,55,2,4.6020599913279625,Metro,1.0,0.4976719
White,Male,Less than College ,35,1,4.623249290397901,Metro,0.0,0.3900395
White,Male,Less than College ,21,1,4.3979400086720375,Metro,0.0,0.21243203
White,Male,Bachelors or Greater,56,2,5.539327063539375,Metro,1.0,0.74787116
White,Female,Less than College ,73,1,4.214843848047698,Metro,1.0,0.6038608
White,Male,Less than College ,54,3,5.334453751150931,Metro,1.0,0.69841313
White,Male,Less than College ,80,3,4.992995098431342,Metro,1.0,0.78375536
White,Female,Bachelors or Greater,72,2,4.406540180433956,Metro,1.0,0.72441465
White,Male,Bachelors or Greater,64,2,5.264817823009537,Urban,1.0,0.7176646
White,Male,Bachelors or Greater,46,5,5.012837224705172,Urban,1.0,0.66894
White,Female,Less than College ,44,5,4.954242509439325,Metro,0.0,0.6410848
White,Female,Less than College ,53,4,4.838849090737256,Metro,0.0,0.6495436
White,Female,Bachelors or Greater,51,3,5.152288344383057,Metro,0.0,0.5660248
White,Male,Less than College ,30,3,5.217483944213907,Metro,0.0,0.6603446
White,Female,Bachelors or Greater,47,4,4.8750612633917,Metro,1.0,0.68829024
White,Female,Less than College ,55,5,4.99563519459755,Metro,1.0,0.6993354
White,Female,Bachelors or Greater,64,2,4.597695185925512,Urban,1.0,0.74675983
White,Female,Less than College ,41,5,4.6020599913279625,Metro,1.0,0.45075354
White,Male,Bachelors or Greater,30,4,5.079181246047625,Metro,1.0,0.63381225
White,Male,Less than College ,80,2,4.583198773968623,Metro,1.0,0.7601312
White,Male,Less than College ,34,4,5.060697840353612,Metro,1.0,0.75388014
White,Male,Less than College ,38,2,4.778151250383644,Urban,1.0,0.5078027
White,Female,Less than College ,36,2,4.857332496431268,Metro,0.0,0.38923272
White,Male,Less than College ,39,4,5.184691430817598,Metro,1.0,0.73837715
White,Male,Less than College ,34,6,4.924279286061882,Metro,1.0,0.47759145
White,Female,Less than College ,60,3,4.544068044350276,Metro,1.0,0.6834284
White,Female,Bachelors or Greater,68,2,5.371806458507416,Metro,1.0,0.7691064
Black,Female,Less than College ,35,1,4.447158031342219,Metro,0.0,0.3240665
White,Male,Less than College ,62,4,4.975431808509263,Metro,0.0,0.73505616
White,Male,Less than College ,48,3,4.301029995663981,Metro,0.0,0.51235205
White,Male,Less than College ,49,2,5.021189299069938,Metro,1.0,0.7308774
White,Male,Bachelors or Greater,47,2,5.0,Metro,0.0,0.6635568
White,Female,Less than College ,42,2,4.394451680826216,Metro,0.0,0.34733844
White,Female,Bachelors or Greater,50,2,4.744292983122676,Urban,1.0,0.63491076
White,Female,Less than College ,39,5,4.812913356642856,Urban,0.0,0.6117073
White,Male,Bachelors or Greater,55,5,5.204119982655925,Metro,1.0,0.79687625
White,Female,Bachelors or Greater,32,2,5.243038048686294,Metro,1.0,0.67781746
White,Male,Bachelors or Greater,66,2,5.056904851336473,Urban,1.0,0.7681451
White,Male,Less than College ,30,3,4.301029995663981,Metro,0.0,0.39106977
White,Female,Less than College ,59,1,4.72916478969277,Urban,1.0,0.53143984
White,Male,Less than College ,75,2,5.150756439860309,Metro,1.0,0.78849584
White,Male,Bachelors or Greater,55,4,4.986323777050766,Metro,1.0,0.73507106
White,Male,Bachelors or Greater,35,4,5.041392685158225,Metro,1.0,0.52818215
White,Female,Less than College ,46,2,5.194514341882467,Metro,1.0,0.68039304
White,Female,Less than College ,53,2,5.021189299069938,Urban,1.0,0.76949346
White,Male,Less than College ,50,2,5.056904851336473,Metro,1.0,0.6659048
White,Female,Bachelors or Greater,30,2,4.770852011642144,Metro,0.0,0.21285282
White,Female,Bachelors or Greater,50,3,5.204119982655925,Metro,1.0,0.7681319
White,Male,Less than College ,45,3,5.02938377768521,Metro,1.0,0.7178988
White,Female,Less than College ,61,2,4.671172842715083,Metro,1.0,0.5542452
White,Female,Bachelors or Greater,55,2,5.2552725051033065,Metro,0.0,0.6868367
White,Male,Less than College ,51,1,4.6180480967120925,Metro,1.0,0.51014245
White,Female,Less than College ,40,2,5.0,Urban,1.0,0.58278525
Black,Female,Less than College ,54,3,5.026533264523296,Metro,0.0,0.39780533
White,Male,Less than College ,56,2,4.301029995663981,Metro,1.0,0.55997294
White,Female,Less than College ,60,2,4.976808337338066,Metro,1.0,0.719154
White,Female,Less than College ,59,3,4.146128035678238,Metro,1.0,0.5709232
White,Male,Less than College ,44,4,4.681241237375588,Metro,0.0,0.5055371
White,Female,Less than College ,85,2,4.619093330626742,Metro,1.0,0.61897296
White,Male,Bachelors or Greater,36,4,5.352182518111363,Metro,1.0,0.7497418
White,Male,Bachelors or Greater,76,2,4.832508912706237,Metro,0.0,0.7700867
White,Male,Less than College ,70,2,4.857453117035266,Metro,1.0,0.7676036
White,Female,Bachelors or Greater,37,3,5.152288344383057,Metro,1.0,0.71446866
White,Female,Less than College ,71,1,4.2552725051033065,Metro,1.0,0.6127551
Black,Female,Less than College ,47,2,4.301029995663981,Metro,0.0,0.2588429
White,Female,Less than College ,58,2,5.187520720836463,Metro,0.0,0.6978403
Black,Female,Bachelors or Greater,54,2,4.301029995663981,Metro,1.0,0.54683924
White,Female,Bachelors or Greater,23,2,5.041432164680265,Metro,0.0,0.25400892
Black,Male,Bachelors or Greater,29,2,4.799340549453582,Metro,0.0,0.34313053
White,Female,Less than College ,40,2,4.740362689494244,Metro,0.0,0.31115383
White,Male,Less than College ,78,1,4.176091259055681,Metro,1.0,0.5181697
White,Female,Less than College ,41,2,4.57978359661681,Metro,0.0,0.54955685
White,Female,Less than College ,34,4,4.431363764158987,Metro,1.0,0.30645466
White,Male,Bachelors or Greater,27,1,4.599883072073688,Metro,1.0,0.4555912
White,Female,Less than College ,37,1,5.041392685158225,Metro,1.0,0.5941079
Black,Female,Bachelors or Greater,41,3,4.643452676486188,Metro,0.0,0.37171453
White,Male,Less than College ,85,1,4.544068044350276,Metro,1.0,0.63675725
White,Female,Bachelors or Greater,61,1,4.968482948553935,Metro,1.0,0.6805343
White,Female,Less than College ,28,4,4.963787827345556,Metro,1.0,0.57851964
White,Female,Less than College ,44,3,4.792391689498253,Metro,1.0,0.6015409
White,Female,Less than College ,59,2,5.158362492095249,Metro,1.0,0.7313961
White,Female,Less than College ,46,2,4.568201724066995,Metro,1.0,0.4339666
White,Male,Less than College ,49,5,5.661812685537261,Metro,1.0,0.83765215
White,Female,Bachelors or Greater,29,2,5.113943352306837,Metro,1.0,0.57671434
White,Female,Less than College ,55,2,4.969276095488932,Metro,1.0,0.7158723
White,Female,Less than College ,28,3,4.903089986991944,Metro,1.0,0.5921918
White,Female,Less than College ,71,1,4.544068044350276,Metro,1.0,0.5877907
White,Male,Bachelors or Greater,69,1,5.473924693416158,Metro,1.0,0.76226294
White,Female,Less than College ,64,2,4.788168371141167,Metro,1.0,0.5788972
White,Female,Less than College ,40,4,4.518513939877887,Metro,0.0,0.49565572
White,Female,Less than College ,41,4,5.113943352306837,Metro,1.0,0.71155185
White,Male,Bachelors or Greater,57,4,4.603144372620182,Metro,1.0,0.7214409
White,Male,Less than College ,69,1,4.426511261364575,Metro,1.0,0.544498
White,Male,Less than College ,55,2,4.944482672150168,Metro,0.0,0.6624869
White,Male,Less than College ,25,2,4.826074802700826,Metro,0.0,0.35538062
White,Male,Less than College ,38,1,4.5910646070265,Metro,1.0,0.48124173
White,Male,Bachelors or Greater,42,4,5.12057393120585,Metro,1.0,0.7417408
White,Male,Less than College ,39,4,5.212187604403958,Metro,1.0,0.7288344
White,Male,Less than College ,63,2,5.127752515832973,Metro,1.0,0.75065464
White,Male,Less than College ,57,10,5.127104798364807,Metro,1.0,0.81152874
White,Female,Less than College ,62,1,5.096910013008056,Metro,1.0,0.6878419
White,Female,Bachelors or Greater,48,4,5.540329474790874,Metro,1.0,0.712798
White,Male,Bachelors or Greater,66,1,4.176091259055681,Metro,1.0,0.6731196
White,Female,Less than College ,41,1,4.740362689494244,Metro,0.0,0.43179595
White,Male,Bachelors or Greater,80,2,4.73559889969818,Metro,1.0,0.77006036
Black,Male,Less than College ,80,1,4.510545010206612,Metro,0.0,0.46939498
White,Female,Bachelors or Greater,58,1,4.724275869600789,Metro,1.0,0.71890736
White,Male,Less than College ,70,1,4.230448921378274,Urban,1.0,0.74720705
Black,Female,Less than College ,48,5,5.146128035678238,Metro,1.0,0.6606189
White,Female,Bachelors or Greater,41,2,5.439332693830263,Metro,1.0,0.62305677
White,Male,Less than College ,30,1,4.6020599913279625,Metro,0.0,0.33577722
White,Female,Bachelors or Greater,48,2,5.105646412651236,Metro,1.0,0.67279303
White,Male,Bachelors or Greater,69,1,4.510545010206612,Metro,0.0,0.48545718
White,Male,Bachelors or Greater,69,2,4.582631439489637,Metro,1.0,0.8109613
White,Female,Less than College ,57,3,4.612783856719736,Metro,0.0,0.62635106
White,Male,Less than College ,23,2,4.863322860120456,Metro,0.0,0.30153212
White,Male,Bachelors or Greater,69,2,4.991314698176611,Metro,1.0,0.76205736
White,Male,Less than College ,68,2,4.702430536445525,Metro,1.0,0.77704823
White,Female,Bachelors or Greater,47,3,4.749736315569061,Metro,0.0,0.48425165
White,Female,Bachelors or Greater,26,1,4.698970004336019,Metro,0.0,0.36022377
White,Male,Bachelors or Greater,53,4,5.622214022966295,Metro,1.0,0.7293255
White,Male,Less than College ,42,6,5.023252459633712,Metro,1.0,0.67612004
White,Male,Bachelors or Greater,28,2,4.903089986991944,Metro,0.0,0.3538511
White,Male,Bachelors or Greater,61,2,4.9965116721541785,Metro,1.0,0.7278407
White,Female,Less than College ,79,2,4.518513939877887,Metro,0.0,0.6211777
White,Male,Bachelors or Greater,85,2,4.931457870689005,Metro,1.0,0.70064175
White,Female,Bachelors or Greater,52,2,5.190331698170292,Metro,1.0,0.7528565
White,Male,Less than College ,35,2,4.929418925714293,Metro,0.0,0.53127885
White,Male,Bachelors or Greater,60,3,5.423245873936808,Metro,1.0,0.7780383
White,Male,Bachelors or Greater,30,3,5.181271771559461,Metro,1.0,0.4775958
Black,Male,Less than College ,51,5,5.060697840353612,Metro,1.0,0.50146693
White,Female,Bachelors or Greater,26,2,5.096910013008056,Metro,0.0,0.39358246
Black,Male,Less than College ,28,5,4.414973347970818,Metro,0.0,0.3074212
Black,Male,Less than College ,49,4,5.033423755486949,Metro,1.0,0.6186196
White,Male,Less than College ,39,1,5.130333768495007,Metro,1.0,0.59178746
White,Male,Less than College ,70,3,4.792391689498253,Metro,1.0,0.7305851
White,Female,Bachelors or Greater,30,3,4.982271233039568,Metro,1.0,0.58777195
White,Male,Less than College ,68,1,4.595496221825574,Metro,0.0,0.34327528
White,Female,Bachelors or Greater,31,4,5.204119982655925,Metro,0.0,0.7022721
White,Male,Less than College ,28,5,4.518513939877887,Metro,0.0,0.39353925
White,Female,Less than College ,68,2,4.725911632295048,Metro,1.0,0.7793262
White,Female,Less than College ,85,2,4.814247595731921,Metro,0.0,0.6954155
White,Male,Less than College ,53,3,5.2743887955503785,Metro,1.0,0.7359652
White,Male,Less than College ,57,3,4.5434471800817,Metro,1.0,0.6244533
White,Male,Bachelors or Greater,56,2,4.535294120042771,Metro,1.0,0.7101336
White,Male,Less than College ,80,2,4.675778341674085,Metro,1.0,0.75006074
White,Female,Less than College ,38,5,4.959041392321094,Metro,1.0,0.6278844
White,Female,Less than College ,25,3,4.913813852383717,Metro,0.0,0.38480386
White,Male,Bachelors or Greater,63,2,5.666517980554881,Metro,1.0,0.79132795
White,Male,Bachelors or Greater,69,2,4.977723605288848,Metro,1.0,0.7553621
Black,Male,Less than College ,41,4,4.991226075692495,Metro,0.0,0.61077857
White,Female,Bachelors or Greater,32,4,5.264817823009537,Metro,1.0,0.72427636
White,Male,Less than College ,56,3,4.612783856719736,Metro,1.0,0.58374494
